time	232Th	228Ra	228Ac	228Th	224Ra	220Rn	216Po	212Pb	212Bi	212Po	208Tl	208Pb	
1.46e+06	1	2.27605e-12	2.72985e-16	6.05672e-15	1.76512e-17	3.10332e-21	8.12529e-24	2.15653e-18	1.91404e-19	1.14679e-29	4.03075e-21	1.16489e-17	
1.47e+06	1	2.29159e-12	2.74892e-16	6.14165e-15	1.79611e-17	3.15781e-21	8.26757e-24	2.19433e-18	1.94856e-19	1.16646e-29	4.09931e-21	1.19662e-17	
1.48e+06	1	2.30714e-12	2.76799e-16	6.22717e-15	1.8274e-17	3.21282e-21	8.4112e-24	2.23249e-18	1.98343e-19	1.18632e-29	4.16848e-21	1.22897e-17	
1.49e+06	1	2.32268e-12	2.78706e-16	6.31327e-15	1.85898e-17	3.26836e-21	8.5562e-24	2.271e-18	2.01864e-19	1.20636e-29	4.23828e-21	1.26192e-17	
1.5e+06	1	2.33822e-12	2.80613e-16	6.39996e-15	1.89086e-17	3.32441e-21	8.70256e-24	2.30988e-18	2.05419e-19	1.22658e-29	4.3087e-21	1.29549e-17	
1.51e+06	1	2.35377e-12	2.82519e-16	6.48724e-15	1.92303e-17	3.38099e-21	8.85028e-24	2.34912e-18	2.09007e-19	1.24698e-29	4.37974e-21	1.32969e-17	
1.52e+06	1	2.36931e-12	2.84426e-16	6.5751e-15	1.9555e-17	3.43809e-21	8.99936e-24	2.38872e-18	2.1263e-19	1.26756e-29	4.45141e-21	1.36452e-17	
1.53e+06	1	2.38485e-12	2.86332e-16	6.66356e-15	1.98827e-17	3.49571e-21	9.1498e-24	2.42868e-18	2.16287e-19	1.28832e-29	4.5237e-21	1.39999e-17	
1.54e+06	1	2.40039e-12	2.88239e-16	6.7526e-15	2.02134e-17	3.55386e-21	9.30161e-24	2.469e-18	2.19978e-19	1.30927e-29	4.59661e-21	1.4361e-17	
1.55e+06	1	2.41593e-12	2.90145e-16	6.84222e-15	2.05471e-17	3.61253e-21	9.45479e-24	2.50968e-18	2.23704e-19	1.33039e-29	4.67015e-21	1.47287e-17	
1.56e+06	1	2.43147e-12	2.92051e-16	6.93243e-15	2.08837e-17	3.67172e-21	9.60933e-24	2.55072e-18	2.27463e-19	1.3517e-29	4.74432e-21	1.51029e-17	
1.57e+06	1	2.44701e-12	2.93958e-16	7.02323e-15	2.12233e-17	3.73144e-21	9.76524e-24	2.59213e-18	2.31257e-19	1.37319e-29	4.81911e-21	1.54838e-17	
1.58e+06	1	2.46255e-12	2.95864e-16	7.11462e-15	2.15659e-17	3.79168e-21	9.92252e-24	2.63389e-18	2.35085e-19	1.39486e-29	4.89452e-21	1.58714e-17	
1.59e+06	1	2.47809e-12	2.9777e-16	7.20659e-15	2.19115e-17	3.85245e-21	1.00812e-23	2.67602e-18	2.38947e-19	1.41671e-29	4.97057e-21	1.62657e-17	
1.6e+06	1	2.49363e-12	2.99676e-16	7.29914e-15	2.22601e-17	3.91375e-21	1.02412e-23	2.71851e-18	2.42843e-19	1.43874e-29	5.04723e-21	1.66669e-17	
1.61e+06	1	2.50917e-12	3.01582e-16	7.39229e-15	2.26117e-17	3.97557e-21	1.04026e-23	2.76137e-18	2.46774e-19	1.46096e-29	5.12453e-21	1.70749e-17	
1.62e+06	1	2.5247e-12	3.03487e-16	7.48601e-15	2.29663e-17	4.03791e-21	1.05653e-23	2.80458e-18	2.50739e-19	1.48336e-29	5.20245e-21	1.749e-17	
1.63e+06	1	2.54024e-12	3.05393e-16	7.58033e-15	2.33238e-17	4.10079e-21	1.07295e-23	2.84816e-18	2.54738e-19	1.50594e-29	5.281e-21	1.79121e-17	
1.64e+06	1	2.55577e-12	3.07299e-16	7.67523e-15	2.36844e-17	4.16419e-21	1.0895e-23	2.89211e-18	2.58772e-19	1.5287e-29	5.36017e-21	1.83412e-17	
1.65e+06	1	2.57131e-12	3.09204e-16	7.77072e-15	2.40479e-17	4.22811e-21	1.10619e-23	2.93641e-18	2.6284e-19	1.55165e-29	5.43998e-21	1.87776e-17	
1.66e+06	1	2.58684e-12	3.1111e-16	7.86679e-15	2.44145e-17	4.29257e-21	1.12301e-23	2.98108e-18	2.66943e-19	1.57478e-29	5.52041e-21	1.92211e-17	
1.67e+06	1	2.60238e-12	3.13015e-16	7.96344e-15	2.4784e-17	4.35755e-21	1.13998e-23	3.02612e-18	2.7108e-19	1.59809e-29	5.60146e-21	1.9672e-17	
1.68e+06	1	2.61791e-12	3.14921e-16	8.06069e-15	2.51566e-17	4.42306e-21	1.15708e-23	3.07151e-18	2.75251e-19	1.62158e-29	5.68315e-21	2.01302e-17	
1.69e+06	1	2.63344e-12	3.16826e-16	8.15852e-15	2.55321e-17	4.4891e-21	1.17432e-23	3.11728e-18	2.79457e-19	1.64526e-29	5.76547e-21	2.05958e-17	
1.7e+06	1	2.64897e-12	3.18731e-16	8.25693e-15	2.59107e-17	4.55567e-21	1.19169e-23	3.1634e-18	2.83698e-19	1.66911e-29	5.84841e-21	2.10689e-17	
1.71e+06	1	2.6645e-12	3.20637e-16	8.35593e-15	2.62923e-17	4.62276e-21	1.20921e-23	3.20989e-18	2.87973e-19	1.69316e-29	5.93198e-21	2.15496e-17	
1.72e+06	1	2.68003e-12	3.22542e-16	8.45551e-15	2.66768e-17	4.69038e-21	1.22686e-23	3.25675e-18	2.92282e-19	1.71738e-29	6.01618e-21	2.20379e-17	
1.73e+06	1	2.69556e-12	3.24447e-16	8.55568e-15	2.70644e-17	4.75854e-21	1.24465e-23	3.30397e-18	2.96626e-19	1.74179e-29	6.10101e-21	2.25338e-17	
1.74e+06	1	2.71109e-12	3.26352e-16	8.65643e-15	2.7455e-17	4.82722e-21	1.26258e-23	3.35155e-18	3.01004e-19	1.76638e-29	6.18647e-21	2.30376e-17	
1.75e+06	1	2.72662e-12	3.28256e-16	8.75777e-15	2.78486e-17	4.89643e-21	1.28064e-23	3.3995e-18	3.05417e-19	1.79115e-29	6.27256e-21	2.35491e-17	
1.76e+06	1	2.74215e-12	3.30161e-16	8.85969e-15	2.82453e-17	4.96617e-21	1.29885e-23	3.44782e-18	3.09865e-19	1.81611e-29	6.35928e-21	2.40685e-17	
1.77e+06	1	2.75768e-12	3.32066e-16	8.9622e-15	2.86449e-17	5.03644e-21	1.31719e-23	3.4965e-18	3.14347e-19	1.84125e-29	6.44663e-21	2.45959e-17	
1.78e+06	1	2.7732e-12	3.33971e-16	9.06529e-15	2.90475e-17	5.10724e-21	1.33567e-23	3.54555e-18	3.18864e-19	1.86657e-29	6.53461e-21	2.51312e-17	
1.79e+06	1	2.78873e-12	3.35875e-16	9.16897e-15	2.94532e-17	5.17858e-21	1.35429e-23	3.59496e-18	3.23415e-19	1.89207e-29	6.62322e-21	2.56747e-17	
1.8e+06	1	2.80426e-12	3.3778e-16	9.27323e-15	2.98619e-17	5.25044e-21	1.37305e-23	3.64473e-18	3.28001e-19	1.91776e-29	6.71246e-21	2.62263e-17	
1.81e+06	1	2.81978e-12	3.39684e-16	9.37807e-15	3.02736e-17	5.32283e-21	1.39195e-23	3.69488e-18	3.32622e-19	1.94364e-29	6.80233e-21	2.67861e-17	
1.82e+06	1	2.83531e-12	3.41589e-16	9.4835e-15	3.06883e-17	5.39575e-21	1.41098e-23	3.74539e-18	3.37277e-19	1.96969e-29	6.89283e-21	2.73542e-17	
1.83e+06	1	2.85083e-12	3.43493e-16	9.58951e-15	3.1106e-17	5.46921e-21	1.43015e-23	3.79626e-18	3.41967e-19	1.99593e-29	6.98396e-21	2.79306e-17	
1.84e+06	1	2.86635e-12	3.45397e-16	9.69611e-15	3.15268e-17	5.54319e-21	1.44946e-23	3.8475e-18	3.46692e-19	2.02235e-29	7.07573e-21	2.85154e-17	
1.85e+06	1	2.88188e-12	3.47301e-16	9.80329e-15	3.19506e-17	5.61771e-21	1.46891e-23	3.89911e-18	3.51451e-19	2.04896e-29	7.16812e-21	2.91087e-17	
1.86e+06	1	2.8974e-12	3.49205e-16	9.91106e-15	3.23774e-17	5.69276e-21	1.4885e-23	3.95108e-18	3.56245e-19	2.07575e-29	7.26114e-21	2.97105e-17	
1.87e+06	1	2.91292e-12	3.51109e-16	1.00194e-14	3.28072e-17	5.76834e-21	1.50823e-23	4.00342e-18	3.61074e-19	2.10272e-29	7.3548e-21	3.0321e-17	
1.88e+06	1	2.92844e-12	3.53013e-16	1.01283e-14	3.32401e-17	5.84445e-21	1.52809e-23	4.05613e-18	3.65938e-19	2.12988e-29	7.44909e-21	3.09401e-17	
1.89e+06	1	2.94396e-12	3.54917e-16	1.02379e-14	3.36759e-17	5.92109e-21	1.5481e-23	4.1092e-18	3.70836e-19	2.15722e-29	7.54401e-21	3.15679e-17	
1.9e+06	1	2.95948e-12	3.56821e-16	1.0348e-14	3.41148e-17	5.99827e-21	1.56824e-23	4.16264e-18	3.75769e-19	2.18474e-29	7.63956e-21	3.22046e-17	
1.91e+06	1	2.975e-12	3.58725e-16	1.04586e-14	3.45568e-17	6.07598e-21	1.58852e-23	4.21644e-18	3.80736e-19	2.21245e-29	7.73574e-21	3.28501e-17	
1.92e+06	1	2.99052e-12	3.60628e-16	1.05699e-14	3.50017e-17	6.15421e-21	1.60894e-23	4.27062e-18	3.85739e-19	2.24034e-29	7.83255e-21	3.35046e-17	
1.93e+06	1	3.00604e-12	3.62532e-16	1.06817e-14	3.54497e-17	6.23299e-21	1.6295e-23	4.32516e-18	3.90776e-19	2.26842e-29	7.93e-21	3.4168e-17	
1.94e+06	1	3.02155e-12	3.64435e-16	1.07942e-14	3.59007e-17	6.31229e-21	1.6502e-23	4.38006e-18	3.95848e-19	2.29667e-29	8.02808e-21	3.48405e-17	
1.95e+06	1	3.03707e-12	3.66339e-16	1.09072e-14	3.63547e-17	6.39213e-21	1.67104e-23	4.43534e-18	4.00955e-19	2.32512e-29	8.12679e-21	3.55222e-17	
1.96e+06	1	3.05259e-12	3.68242e-16	1.10208e-14	3.68118e-17	6.4725e-21	1.69201e-23	4.49098e-18	4.06096e-19	2.35374e-29	8.22613e-21	3.6213e-17	
1.97e+06	1	3.0681e-12	3.70145e-16	1.1135e-14	3.72719e-17	6.5534e-21	1.71313e-23	4.54699e-18	4.11273e-19	2.38255e-29	8.3261e-21	3.69132e-17	
1.98e+06	1	3.08362e-12	3.72048e-16	1.12497e-14	3.7735e-17	6.63483e-21	1.73438e-23	4.60336e-18	4.16484e-19	2.41155e-29	8.42671e-21	3.76226e-17	
1.99e+06	1	3.09913e-12	3.73952e-16	1.13651e-14	3.82012e-17	6.7168e-21	1.75578e-23	4.6601e-18	4.2173e-19	2.44073e-29	8.52795e-21	3.83415e-17	
2e+06	1	3.11465e-12	3.75855e-16	1.1481e-14	3.86704e-17	6.7993e-21	1.77731e-23	4.71721e-18	4.2701e-19	2.47009e-29	8.62982e-21	3.90698e-17	
2.01e+06	1	3.13016e-12	3.77758e-16	1.15975e-14	3.91426e-17	6.88234e-21	1.79898e-23	4.77469e-18	4.32326e-19	2.49963e-29	8.73232e-21	3.98076e-17	
2.02e+06	1	3.14567e-12	3.7966e-16	1.17146e-14	3.96178e-17	6.9659e-21	1.82079e-23	4.83253e-18	4.37676e-19	2.52936e-29	8.83546e-21	4.05551e-17	
2.03e+06	1	3.16118e-12	3.81563e-16	1.18323e-14	4.00961e-17	7.05e-21	1.84274e-23	4.89075e-18	4.43061e-19	2.55928e-29	8.93922e-21	4.13122e-17	
2.04e+06	1	3.17669e-12	3.83466e-16	1.19505e-14	4.05775e-17	7.13464e-21	1.86483e-23	4.94933e-18	4.48482e-19	2.58938e-29	9.04362e-21	4.2079e-17	
2.05e+06	1	3.19221e-12	3.85369e-16	1.20694e-14	4.10618e-17	7.21981e-21	1.88705e-23	5.00827e-18	4.53936e-19	2.61966e-29	9.14866e-21	4.28556e-17	
2.06e+06	1	3.20772e-12	3.87271e-16	1.21888e-14	4.15492e-17	7.30551e-21	1.90942e-23	5.06759e-18	4.59426e-19	2.65012e-29	9.25432e-21	4.36421e-17	
2.07e+06	1	3.22322e-12	3.89174e-16	1.23088e-14	4.20396e-17	7.39174e-21	1.93192e-23	5.12727e-18	4.64951e-19	2.68077e-29	9.36062e-21	4.44385e-17	
2.08e+06	1	3.23873e-12	3.91076e-16	1.24294e-14	4.25331e-17	7.47851e-21	1.95457e-23	5.18732e-18	4.7051e-19	2.71161e-29	9.46755e-21	4.5245e-17	
2.09e+06	1	3.25424e-12	3.92979e-16	1.25506e-14	4.30296e-17	7.56581e-21	1.97735e-23	5.24774e-18	4.76104e-19	2.74263e-29	9.57512e-21	4.60614e-17	
2.1e+06	1	3.26975e-12	3.94881e-16	1.26723e-14	4.35291e-17	7.65364e-21	2.00028e-23	5.30852e-18	4.81734e-19	2.77383e-29	9.68332e-21	4.6888e-17	
2.11e+06	1	3.28526e-12	3.96783e-16	1.27946e-14	4.40317e-17	7.74201e-21	2.02334e-23	5.36968e-18	4.87398e-19	2.80521e-29	9.79215e-21	4.77248e-17	
2.12e+06	1	3.30076e-12	3.98686e-16	1.29175e-14	4.45373e-17	7.83092e-21	2.04654e-23	5.4312e-18	4.93097e-19	2.83678e-29	9.90161e-21	4.85719e-17	
2.13e+06	1	3.31627e-12	4.00588e-16	1.3041e-14	4.50459e-17	7.92035e-21	2.06988e-23	5.49309e-18	4.9883e-19	2.86854e-29	1.00117e-20	4.94293e-17	
2.14e+06	1	3.33178e-12	4.0249e-16	1.31651e-14	4.55576e-17	8.01032e-21	2.09336e-23	5.55534e-18	5.04599e-19	2.90048e-29	1.01224e-20	5.02971e-17	
2.15e+06	1	3.34728e-12	4.04392e-16	1.32898e-14	4.60723e-17	8.10083e-21	2.11698e-23	5.61797e-18	5.10402e-19	2.9326e-29	1.02338e-20	5.11753e-17	
2.16e+06	1	3.36278e-12	4.06293e-16	1.3415e-14	4.659e-17	8.19186e-21	2.14074e-23	5.68096e-18	5.16241e-19	2.96491e-29	1.03458e-20	5.20641e-17	
2.17e+06	1	3.37829e-12	4.08195e-16	1.35408e-14	4.71108e-17	8.28344e-21	2.16463e-23	5.74432e-18	5.22114e-19	2.9974e-29	1.04584e-20	5.29634e-17	
2.18e+06	1	3.39379e-12	4.10097e-16	1.36672e-14	4.76346e-17	8.37554e-21	2.18867e-23	5.80805e-18	5.28022e-19	3.03007e-29	1.05717e-20	5.38734e-17	
2.19e+06	1	3.40929e-12	4.11999e-16	1.37942e-14	4.81615e-17	8.46818e-21	2.21285e-23	5.87215e-18	5.33965e-19	3.06293e-29	1.06856e-20	5.47942e-17	
2.2e+06	1	3.4248e-12	4.139e-16	1.39218e-14	4.86914e-17	8.56136e-21	2.23716e-23	5.93661e-18	5.39943e-19	3.09597e-29	1.08001e-20	5.57257e-17	
2.21e+06	1	3.4403e-12	4.15802e-16	1.40499e-14	4.92243e-17	8.65507e-21	2.26162e-23	6.00144e-18	5.45956e-19	3.1292e-29	1.09153e-20	5.66681e-17	
2.22e+06	1	3.4558e-12	4.17703e-16	1.41786e-14	4.97603e-17	8.74931e-21	2.28621e-23	6.06664e-18	5.52004e-19	3.16261e-29	1.1031e-20	5.76214e-17	
2.23e+06	1	3.4713e-12	4.19605e-16	1.43079e-14	5.02993e-17	8.84409e-21	2.31094e-23	6.13221e-18	5.58087e-19	3.19621e-29	1.11475e-20	5.85857e-17	
2.24e+06	1	3.4868e-12	4.21506e-16	1.44378e-14	5.08413e-17	8.9394e-21	2.33582e-23	6.19815e-18	5.64204e-19	3.22999e-29	1.12645e-20	5.95611e-17	
2.25e+06	1	3.5023e-12	4.23407e-16	1.45683e-14	5.13864e-17	9.03524e-21	2.36083e-23	6.26445e-18	5.70357e-19	3.26395e-29	1.13822e-20	6.05476e-17	
2.26e+06	1	3.51779e-12	4.25308e-16	1.46993e-14	5.19345e-17	9.13162e-21	2.38598e-23	6.33113e-18	5.76544e-19	3.2981e-29	1.15005e-20	6.15453e-17	
2.27e+06	1	3.53329e-12	4.27209e-16	1.48309e-14	5.24857e-17	9.22853e-21	2.41127e-23	6.39817e-18	5.82766e-19	3.33243e-29	1.16195e-20	6.25542e-17	
2.28e+06	1	3.54879e-12	4.2911e-16	1.49631e-14	5.30399e-17	9.32598e-21	2.4367e-23	6.46558e-18	5.89024e-19	3.36695e-29	1.17391e-20	6.35745e-17	
2.29e+06	1	3.56429e-12	4.31011e-16	1.50959e-14	5.35971e-17	9.42396e-21	2.46227e-23	6.53335e-18	5.95316e-19	3.40165e-29	1.18593e-20	6.46062e-17	
2.3e+06	1	3.57978e-12	4.32912e-16	1.52293e-14	5.41574e-17	9.52248e-21	2.48797e-23	6.6015e-18	6.01643e-19	3.43653e-29	1.19802e-20	6.56493e-17	
2.31e+06	1	3.59528e-12	4.34813e-16	1.53632e-14	5.47207e-17	9.62153e-21	2.51382e-23	6.67001e-18	6.08005e-19	3.4716e-29	1.21017e-20	6.67039e-17	
2.32e+06	1	3.61077e-12	4.36714e-16	1.54977e-14	5.5287e-17	9.72111e-21	2.53981e-23	6.73889e-18	6.14401e-19	3.50685e-29	1.22238e-20	6.77702e-17	
2.33e+06	1	3.62627e-12	4.38614e-16	1.56328e-14	5.58564e-17	9.82123e-21	2.56594e-23	6.80814e-18	6.20833e-19	3.54229e-29	1.23465e-20	6.8848e-17	
2.34e+06	1	3.64176e-12	4.40515e-16	1.57685e-14	5.64289e-17	9.92189e-21	2.5922e-23	6.87776e-18	6.273e-19	3.57791e-29	1.24699e-20	6.99377e-17	
2.35e+06	1	3.65725e-12	4.42415e-16	1.59048e-14	5.70043e-17	1.00231e-20	2.61861e-23	6.94775e-18	6.33801e-19	3.61372e-29	1.25939e-20	7.10391e-17	
2.36e+06	1	3.67275e-12	4.44316e-16	1.60416e-14	5.75828e-17	1.01248e-20	2.64515e-23	7.0181e-18	6.40338e-19	3.64971e-29	1.27186e-20	7.21523e-17	
2.37e+06	1	3.68824e-12	4.46216e-16	1.6179e-14	5.81644e-17	1.0227e-20	2.67183e-23	7.08882e-18	6.46909e-19	3.68588e-29	1.28439e-20	7.32775e-17	
2.38e+06	1	3.70373e-12	4.48116e-16	1.6317e-14	5.87489e-17	1.03298e-20	2.69866e-23	7.15991e-18	6.53515e-19	3.72224e-29	1.29698e-20	7.44147e-17	
2.39e+06	1	3.71922e-12	4.50017e-16	1.64556e-14	5.93366e-17	1.04332e-20	2.72562e-23	7.23137e-18	6.60156e-19	3.75878e-29	1.30963e-20	7.55639e-17	
2.4e+06	1	3.73471e-12	4.51917e-16	1.65948e-14	5.99272e-17	1.0537e-20	2.75272e-23	7.30319e-18	6.66833e-19	3.7955e-29	1.32235e-20	7.67253e-17	
2.41e+06	1	3.7502e-12	4.53817e-16	1.67345e-14	6.05209e-17	1.06414e-20	2.77996e-23	7.37539e-18	6.73544e-19	3.83241e-29	1.33513e-20	7.78988e-17	
2.42e+06	1	3.76569e-12	4.55717e-16	1.68748e-14	6.11177e-17	1.07463e-20	2.80734e-23	7.44795e-18	6.80289e-19	3.86951e-29	1.34798e-20	7.90846e-17	
2.43e+06	1	3.78118e-12	4.57617e-16	1.70157e-14	6.17174e-17	1.08518e-20	2.83486e-23	7.52088e-18	6.8707e-19	3.90678e-29	1.36089e-20	8.02828e-17	
2.44e+06	1	3.79666e-12	4.59516e-16	1.71572e-14	6.23202e-17	1.09578e-20	2.86252e-23	7.59418e-18	6.93886e-19	3.94424e-29	1.37386e-20	8.14933e-17	
2.45e+06	1	3.81215e-12	4.61416e-16	1.72992e-14	6.29261e-17	1.10643e-20	2.89032e-23	7.66784e-18	7.00737e-19	3.98189e-29	1.38689e-20	8.27162e-17	
2.46e+06	1	3.82764e-12	4.63316e-16	1.74419e-14	6.3535e-17	1.11714e-20	2.91825e-23	7.74188e-18	7.07622e-19	4.01972e-29	1.39999e-20	8.39517e-17	
2.47e+06	1	3.84312e-12	4.65216e-16	1.75851e-14	6.41469e-17	1.1279e-20	2.94633e-23	7.81628e-18	7.14542e-19	4.05773e-29	1.41315e-20	8.51998e-17	
2.48e+06	1	3.85861e-12	4.67115e-16	1.77288e-14	6.47618e-17	1.13871e-20	2.97454e-23	7.89105e-18	7.21498e-19	4.09593e-29	1.42638e-20	8.64606e-17	
2.49e+06	1	3.87409e-12	4.69015e-16	1.78732e-14	6.53798e-17	1.14958e-20	3.0029e-23	7.96619e-18	7.28488e-19	4.13431e-29	1.43966e-20	8.7734e-17	
2.5e+06	1	3.88958e-12	4.70914e-16	1.80181e-14	6.60009e-17	1.1605e-20	3.03139e-23	8.04169e-18	7.35513e-19	4.17288e-29	1.45301e-20	8.90203e-17	
2.51e+06	1	3.90506e-12	4.72813e-16	1.81637e-14	6.66249e-17	1.17147e-20	3.06003e-23	8.11756e-18	7.42573e-19	4.21163e-29	1.46643e-20	9.03194e-17	
2.52e+06	1	3.92054e-12	4.74713e-16	1.83098e-14	6.7252e-17	1.1825e-20	3.0888e-23	8.1938e-18	7.49668e-19	4.25056e-29	1.47991e-20	9.16314e-17	
2.53e+06	1	3.93602e-12	4.76612e-16	1.84564e-14	6.78822e-17	1.19358e-20	3.11771e-23	8.27041e-18	7.56798e-19	4.28968e-29	1.49345e-20	9.29564e-17	
2.54e+06	1	3.95151e-12	4.78511e-16	1.86037e-14	6.85154e-17	1.20471e-20	3.14676e-23	8.34739e-18	7.63962e-19	4.32898e-29	1.50705e-20	9.42945e-17	
2.55e+06	1	3.96699e-12	4.8041e-16	1.87515e-14	6.91516e-17	1.2159e-20	3.17595e-23	8.42473e-18	7.71162e-19	4.36846e-29	1.52072e-20	9.56457e-17	
2.56e+06	1	3.98247e-12	4.82309e-16	1.88999e-14	6.97908e-17	1.22714e-20	3.20528e-23	8.50245e-18	7.78396e-19	4.40813e-29	1.53445e-20	9.70101e-17	
2.57e+06	1	3.99795e-12	4.84208e-16	1.90489e-14	7.04331e-17	1.23843e-20	3.23475e-23	8.58053e-18	7.85666e-19	4.44798e-29	1.54824e-20	9.83877e-17	
2.58e+06	1	4.01343e-12	4.86106e-16	1.91985e-14	7.10784e-17	1.24978e-20	3.26436e-23	8.65897e-18	7.9297e-19	4.48802e-29	1.5621e-20	9.97787e-17	
2.59e+06	1	4.02891e-12	4.88005e-16	1.93486e-14	7.17268e-17	1.26118e-20	3.29411e-23	8.73779e-18	8.00309e-19	4.52824e-29	1.57601e-20	1.01183e-16	
2.6e+06	1	4.04438e-12	4.89904e-16	1.94993e-14	7.23782e-17	1.27263e-20	3.32399e-23	8.81697e-18	8.07683e-19	4.56865e-29	1.59e-20	1.02601e-16	
2.61e+06	1	4.05986e-12	4.91802e-16	1.96506e-14	7.30326e-17	1.28414e-20	3.35402e-23	8.89652e-18	8.15092e-19	4.60923e-29	1.60404e-20	1.04032e-16	
2.62e+06	1	4.07534e-12	4.93701e-16	1.98025e-14	7.36901e-17	1.2957e-20	3.38418e-23	8.97644e-18	8.22536e-19	4.65001e-29	1.61815e-20	1.05477e-16	
2.63e+06	1	4.09081e-12	4.95599e-16	1.99549e-14	7.43506e-17	1.30731e-20	3.41449e-23	9.05673e-18	8.30014e-19	4.69096e-29	1.63232e-20	1.06936e-16	
2.64e+06	1	4.10629e-12	4.97498e-16	2.0108e-14	7.50141e-17	1.31898e-20	3.44493e-23	9.13738e-18	8.37528e-19	4.7321e-29	1.64656e-20	1.08408e-16	
2.65e+06	1	4.12177e-12	4.99396e-16	2.02616e-14	7.56807e-17	1.3307e-20	3.47551e-23	9.2184e-18	8.45076e-19	4.77342e-29	1.66086e-20	1.09894e-16	
2.66e+06	1	4.13724e-12	5.01294e-16	2.04157e-14	7.63503e-17	1.34248e-20	3.50623e-23	9.29979e-18	8.52659e-19	4.81493e-29	1.67522e-20	1.11394e-16	
2.67e+06	1	4.15271e-12	5.03193e-16	2.05705e-14	7.70229e-17	1.3543e-20	3.53709e-23	9.38154e-18	8.60277e-19	4.85662e-29	1.68965e-20	1.12908e-16	
2.68e+06	1	4.16819e-12	5.05091e-16	2.07258e-14	7.76986e-17	1.36618e-20	3.56809e-23	9.46367e-18	8.6793e-19	4.89849e-29	1.70413e-20	1.14436e-16	
2.69e+06	1	4.18366e-12	5.06989e-16	2.08817e-14	7.83773e-17	1.37812e-20	3.59923e-23	9.54616e-18	8.75618e-19	4.94055e-29	1.71868e-20	1.15978e-16	
2.7e+06	1	4.19913e-12	5.08887e-16	2.10382e-14	7.9059e-17	1.3901e-20	3.63051e-23	9.62902e-18	8.83341e-19	4.98279e-29	1.7333e-20	1.17534e-16	
2.71e+06	1	4.2146e-12	5.10784e-16	2.11953e-14	7.97438e-17	1.40214e-20	3.66192e-23	9.71224e-18	8.91098e-19	5.02522e-29	1.74798e-20	1.19104e-16	
2.72e+06	1	4.23007e-12	5.12682e-16	2.13529e-14	8.04316e-17	1.41424e-20	3.69348e-23	9.79583e-18	8.9889e-19	5.06783e-29	1.76272e-20	1.20688e-16	
2.73e+06	1	4.24554e-12	5.1458e-16	2.15111e-14	8.11224e-17	1.42639e-20	3.72517e-23	9.87979e-18	9.06718e-19	5.11062e-29	1.77752e-20	1.22287e-16	
2.74e+06	1	4.26101e-12	5.16478e-16	2.16699e-14	8.18163e-17	1.43859e-20	3.75701e-23	9.96412e-18	9.1458e-19	5.1536e-29	1.79239e-20	1.239e-16	
2.75e+06	1	4.27648e-12	5.18375e-16	2.18293e-14	8.25131e-17	1.45084e-20	3.78898e-23	1.00488e-17	9.22477e-19	5.19675e-29	1.80732e-20	1.25528e-16	
2.76e+06	1	4.29195e-12	5.20273e-16	2.19892e-14	8.32131e-17	1.46315e-20	3.82109e-23	1.01339e-17	9.30408e-19	5.2401e-29	1.82231e-20	1.2717e-16	
2.77e+06	1	4.30742e-12	5.2217e-16	2.21497e-14	8.3916e-17	1.47551e-20	3.85334e-23	1.02193e-17	9.38375e-19	5.28362e-29	1.83736e-20	1.28827e-16	
2.78e+06	1	4.32289e-12	5.24067e-16	2.23108e-14	8.4622e-17	1.48792e-20	3.88573e-23	1.03051e-17	9.46376e-19	5.32733e-29	1.85248e-20	1.30498e-16	
2.79e+06	1	4.33835e-12	5.25965e-16	2.24725e-14	8.5331e-17	1.50039e-20	3.91826e-23	1.03913e-17	9.54412e-19	5.37123e-29	1.86766e-20	1.32184e-16	
2.8e+06	1	4.35382e-12	5.27862e-16	2.26347e-14	8.60431e-17	1.51291e-20	3.95092e-23	1.04778e-17	9.62483e-19	5.4153e-29	1.88291e-20	1.33885e-16	
2.81e+06	1	4.36929e-12	5.29759e-16	2.27975e-14	8.67581e-17	1.52548e-20	3.98373e-23	1.05647e-17	9.70589e-19	5.45956e-29	1.89822e-20	1.35601e-16	
2.82e+06	1	4.38475e-12	5.31656e-16	2.29609e-14	8.74762e-17	1.53811e-20	4.01668e-23	1.0652e-17	9.7873e-19	5.50401e-29	1.91359e-20	1.37332e-16	
2.83e+06	1	4.40022e-12	5.33553e-16	2.31249e-14	8.81974e-17	1.55079e-20	4.04976e-23	1.07396e-17	9.86905e-19	5.54864e-29	1.92902e-20	1.39077e-16	
2.84e+06	1	4.41568e-12	5.3545e-16	2.32894e-14	8.89215e-17	1.56352e-20	4.08298e-23	1.08276e-17	9.95115e-19	5.59345e-29	1.94452e-20	1.40838e-16	
2.85e+06	1	4.43114e-12	5.37347e-16	2.34545e-14	8.96487e-17	1.57631e-20	4.11634e-23	1.09159e-17	1.00336e-18	5.63844e-29	1.96008e-20	1.42614e-16	
2.86e+06	1	4.44661e-12	5.39244e-16	2.36202e-14	9.03789e-17	1.58915e-20	4.14984e-23	1.10047e-17	1.01164e-18	5.68362e-29	1.9757e-20	1.44405e-16	
2.87e+06	1	4.46207e-12	5.4114e-16	2.37865e-14	9.11122e-17	1.60204e-20	4.18348e-23	1.10938e-17	1.01995e-18	5.72898e-29	1.99139e-20	1.46211e-16	
