time	232Th	228Ra	228Ac	228Th	224Ra	220Rn	216Po	212Pb	212Bi	212Po	208Tl	208Pb	
9.58e+06	4807.47	171.058	170.449	8.96403	7.9855	7.80401	7.60914	7.41326	7.33142	4.72831	2.62821	0	
9.59e+06	4807.47	171.233	170.624	8.98236	8.00264	7.82076	7.62547	7.42916	7.34721	4.7384	2.63381	0	
9.6e+06	4807.47	171.409	170.8	9.00072	8.01979	7.83752	7.64181	7.44507	7.36301	4.7485	2.63941	0	
9.61e+06	4807.47	171.584	170.975	9.01909	8.03696	7.8543	7.65817	7.461	7.37883	4.75861	2.64502	0	
9.62e+06	4807.47	171.759	171.15	9.03748	8.05415	7.8711	7.67454	7.47694	7.39467	4.76873	2.65064	0	
9.63e+06	4807.47	171.935	171.326	9.05589	8.07135	7.88791	7.69093	7.4929	7.41052	4.77886	2.65626	0	
9.64e+06	4807.47	172.11	171.501	9.07432	8.08857	7.90474	7.70734	7.50887	7.42639	4.789	2.66189	0	
9.65e+06	4807.47	172.285	171.676	9.09276	8.10581	7.92159	7.72377	7.52487	7.44228	4.79915	2.66753	0	
9.66e+06	4807.47	172.46	171.851	9.11122	8.12307	7.93845	7.74021	7.54087	7.45818	4.80931	2.67316	0	
9.67e+06	4807.47	172.636	172.026	9.1297	8.14035	7.95534	7.75666	7.5569	7.4741	4.81949	2.67881	0	
9.68e+06	4807.47	172.811	172.202	9.1482	8.15764	7.97224	7.77314	7.57294	7.49003	4.82967	2.68446	0	
9.69e+06	4807.47	172.986	172.377	9.16672	8.17495	7.98915	7.78963	7.589	7.50598	4.83986	2.69012	0	
9.7e+06	4807.47	173.161	172.552	9.18525	8.19228	8.00609	7.80614	7.60507	7.52194	4.85007	2.69578	0	
9.71e+06	4807.47	173.336	172.727	9.2038	8.20962	8.02304	7.82267	7.62116	7.53793	4.86028	2.70145	0	
9.72e+06	4807.47	173.512	172.902	9.22237	8.22699	8.04001	7.83921	7.63727	7.55392	4.8705	2.70712	0	
9.73e+06	4807.47	173.687	173.078	9.24096	8.24437	8.05699	7.85577	7.65339	7.56994	4.88074	2.7128	0	
9.74e+06	4807.47	173.862	173.253	9.25956	8.26176	8.07399	7.87234	7.66953	7.58597	4.89098	2.71848	0	
9.75e+06	4807.47	174.037	173.428	9.27818	8.27918	8.09101	7.88893	7.68568	7.60202	4.90124	2.72417	0	
9.76e+06	4807.47	174.212	173.603	9.29682	8.29661	8.10805	7.90554	7.70185	7.61808	4.9115	2.72987	0	
9.77e+06	4807.47	174.388	173.778	9.31548	8.31406	8.1251	7.92217	7.71804	7.63416	4.92177	2.73557	0	
9.78e+06	4807.47	174.563	173.953	9.33415	8.33153	8.14217	7.93881	7.73424	7.65025	4.93206	2.74128	0	
9.79e+06	4807.47	174.738	174.128	9.35285	8.34902	8.15926	7.95547	7.75046	7.66637	4.94236	2.74699	0	
9.8e+06	4807.47	174.913	174.304	9.37156	8.36652	8.17637	7.97214	7.7667	7.68249	4.95266	2.75271	0	
9.81e+06	4807.47	175.088	174.479	9.39029	8.38404	8.19349	7.98883	7.78295	7.69864	4.96298	2.75844	0	
9.82e+06	4807.47	175.263	174.654	9.40903	8.40158	8.21063	8.00554	7.79922	7.7148	4.9733	2.76417	0	
9.83e+06	4807.47	175.438	174.829	9.4278	8.41913	8.22778	8.02227	7.8155	7.73097	4.98364	2.7699	0	
9.84e+06	4807.47	175.614	175.004	9.44658	8.4367	8.24496	8.03901	7.8318	7.74717	4.99399	2.77564	0	
9.85e+06	4807.47	175.789	175.179	9.46538	8.45429	8.26215	8.05577	7.84812	7.76337	5.00434	2.78139	0	
9.86e+06	4807.47	175.964	175.354	9.48419	8.4719	8.27935	8.07254	7.86445	7.7796	5.01471	2.78714	0	
9.87e+06	4807.47	176.139	175.529	9.50303	8.48953	8.29658	8.08933	7.8808	7.79584	5.02509	2.7929	0	
9.88e+06	4807.47	176.314	175.704	9.52188	8.50717	8.31382	8.10614	7.89716	7.8121	5.03547	2.79866	0	
9.89e+06	4807.47	176.489	175.879	9.54075	8.52483	8.33108	8.12296	7.91354	7.82837	5.04587	2.80443	0	
9.9e+06	4807.47	176.664	176.055	9.55964	8.54251	8.34835	8.13981	7.92994	7.84466	5.05628	2.81021	0	
9.91e+06	4807.47	176.839	176.23	9.57855	8.5602	8.36565	8.15666	7.94635	7.86096	5.0667	2.81599	0	
9.92e+06	4807.47	177.014	176.405	9.59747	8.57791	8.38295	8.17354	7.96278	7.87729	5.07712	2.82178	0	
9.93e+06	4807.47	177.189	176.58	9.61641	8.59564	8.40028	8.19043	7.97923	7.89362	5.08756	2.82757	0	
9.94e+06	4807.47	177.364	176.755	9.63537	8.61339	8.41763	8.20734	7.99569	7.90998	5.09801	2.83337	0	
9.95e+06	4807.47	177.539	176.93	9.65435	8.63116	8.43499	8.22426	8.01217	7.92635	5.10847	2.83917	0	
9.96e+06	4807.47	177.714	177.105	9.67334	8.64894	8.45236	8.2412	8.02866	7.94273	5.11894	2.84498	0	
9.97e+06	4807.47	177.89	177.28	9.69235	8.66674	8.46976	8.25816	8.04517	7.95914	5.12942	2.8508	0	
9.98e+06	4807.47	178.065	177.455	9.71138	8.68455	8.48717	8.27514	8.0617	7.97555	5.13991	2.85662	0	
9.99e+06	4807.47	178.24	177.63	9.73043	8.70239	8.5046	8.29213	8.07824	7.99199	5.15041	2.86244	0	
1e+07	4807.47	178.415	177.805	9.74949	8.72024	8.52205	8.30913	8.0948	8.00844	5.16092	2.86828	0	
1.001e+07	4807.47	178.59	177.98	9.76858	8.73811	8.53951	8.32616	8.11138	8.02491	5.17144	2.87411	0	
1.002e+07	4807.47	178.765	178.155	9.78768	8.756	8.55699	8.3432	8.12797	8.04139	5.18197	2.87996	0	
1.003e+07	4807.47	178.94	178.33	9.8068	8.7739	8.57449	8.36026	8.14458	8.05789	5.19251	2.8858	0	
1.004e+07	4807.47	179.115	178.505	9.82593	8.79182	8.592	8.37733	8.1612	8.0744	5.20306	2.89166	0	
1.005e+07	4807.47	179.29	178.68	9.84508	8.80976	8.60953	8.39442	8.17784	8.09093	5.21362	2.89752	0	
1.006e+07	4807.47	179.465	178.855	9.86426	8.82772	8.62708	8.41153	8.1945	8.10748	5.22419	2.90339	0	
1.007e+07	4807.47	179.639	179.03	9.88344	8.84569	8.64464	8.42865	8.21117	8.12404	5.23477	2.90926	0	
1.008e+07	4807.47	179.814	179.204	9.90265	8.86368	8.66223	8.44579	8.22786	8.14062	5.24536	2.91513	0	
1.009e+07	4807.47	179.989	179.379	9.92187	8.88169	8.67982	8.46295	8.24456	8.15722	5.25597	2.92102	0	
1.01e+07	4807.47	180.164	179.554	9.94112	8.89972	8.69744	8.48012	8.26128	8.17383	5.26658	2.92691	0	
1.011e+07	4807.47	180.339	179.729	9.96038	8.91776	8.71507	8.49731	8.27802	8.19046	5.2772	2.9328	0	
1.012e+07	4807.47	180.514	179.904	9.97965	8.93582	8.73272	8.51452	8.29477	8.2071	5.28783	2.9387	0	
1.013e+07	4807.47	180.689	180.079	9.99895	8.9539	8.75039	8.53174	8.31154	8.22376	5.29847	2.9446	0	
1.014e+07	4807.47	180.864	180.254	10.0183	8.972	8.76808	8.54898	8.32832	8.24044	5.30913	2.95052	0	
1.015e+07	4807.47	181.039	180.429	10.0376	8.99011	8.78578	8.56624	8.34512	8.25713	5.31979	2.95643	0	
1.016e+07	4807.47	181.214	180.604	10.0569	9.00824	8.80349	8.58351	8.36194	8.27384	5.33046	2.96235	0	
1.017e+07	4807.47	181.389	180.779	10.0763	9.02639	8.82123	8.6008	8.37877	8.29056	5.34114	2.96828	0	
1.018e+07	4807.47	181.564	180.954	10.0957	9.04455	8.83898	8.61811	8.39562	8.3073	5.35184	2.97422	0	
1.019e+07	4807.47	181.739	181.128	10.1151	9.06273	8.85675	8.63543	8.41249	8.32406	5.36254	2.98015	0	
1.02e+07	4807.47	181.913	181.303	10.1345	9.08093	8.87454	8.65277	8.42937	8.34083	5.37326	2.9861	0	
1.021e+07	4807.47	182.088	181.478	10.1539	9.09915	8.89234	8.67012	8.44627	8.35762	5.38398	2.99205	0	
1.022e+07	4807.47	182.263	181.653	10.1734	9.11739	8.91016	8.6875	8.46318	8.37442	5.39471	2.99801	0	
1.023e+07	4807.47	182.438	181.828	10.1929	9.13564	8.928	8.70488	8.48011	8.39124	5.40546	3.00397	0	
1.024e+07	4807.47	182.613	182.003	10.2124	9.15391	8.94585	8.72229	8.49706	8.40808	5.41621	3.00993	0	
1.025e+07	4807.47	182.788	182.177	10.2319	9.17219	8.96372	8.73971	8.51402	8.42493	5.42698	3.01591	0	
1.026e+07	4807.47	182.963	182.352	10.2514	9.1905	8.98161	8.75715	8.531	8.4418	5.43775	3.02189	0	
1.027e+07	4807.47	183.137	182.527	10.2709	9.20882	8.99951	8.7746	8.54799	8.45869	5.44853	3.02787	0	
1.028e+07	4807.47	183.312	182.702	10.2905	9.22716	9.01744	8.79208	8.565	8.47559	5.45933	3.03386	0	
1.029e+07	4807.47	183.487	182.877	10.3101	9.24551	9.03538	8.80956	8.58203	8.49251	5.47013	3.03986	0	
1.03e+07	4807.47	183.662	183.051	10.3297	9.26389	9.05333	8.82707	8.59907	8.50944	5.48095	3.04586	0	
1.031e+07	4807.47	183.837	183.226	10.3493	9.28228	9.0713	8.84459	8.61613	8.52639	5.49177	3.05186	0	
1.032e+07	4807.47	184.011	183.401	10.3689	9.30069	9.08929	8.86213	8.6332	8.54335	5.50261	3.05788	0	
1.033e+07	4807.47	184.186	183.576	10.3885	9.31911	9.1073	8.87968	8.65029	8.56033	5.51346	3.06389	0	
1.034e+07	4807.47	184.361	183.751	10.4082	9.33755	9.12532	8.89725	8.6674	8.57733	5.52431	3.06992	0	
1.035e+07	4807.47	184.536	183.925	10.4279	9.35601	9.14336	8.91484	8.68452	8.59434	5.53518	3.07595	0	
1.036e+07	4807.47	184.711	184.1	10.4476	9.37449	9.16142	8.93244	8.70166	8.61137	5.54605	3.08198	0	
1.037e+07	4807.47	184.885	184.275	10.4673	9.39299	9.17949	8.95006	8.71882	8.62842	5.55694	3.08802	0	
1.038e+07	4807.47	185.06	184.45	10.487	9.4115	9.19759	8.9677	8.73599	8.64548	5.56784	3.09407	0	
1.039e+07	4807.47	185.235	184.624	10.5068	9.43003	9.21569	8.98535	8.75318	8.66256	5.57874	3.10012	0	
1.04e+07	4807.47	185.41	184.799	10.5266	9.44858	9.23382	9.00302	8.77038	8.67965	5.58966	3.10618	0	
1.041e+07	4807.47	185.584	184.974	10.5464	9.46714	9.25196	9.02071	8.7876	8.69676	5.60059	3.11224	0	
1.042e+07	4807.47	185.759	185.148	10.5662	9.48572	9.27012	9.03841	8.80483	8.71388	5.61152	3.11831	0	
1.043e+07	4807.47	185.934	185.323	10.586	9.50432	9.2883	9.05613	8.82208	8.73103	5.62247	3.12438	0	
1.044e+07	4807.47	186.109	185.498	10.6058	9.52294	9.30649	9.07386	8.83935	8.74818	5.63343	3.13046	0	
1.045e+07	4807.47	186.283	185.673	10.6257	9.54157	9.3247	9.09162	8.85663	8.76536	5.64439	3.13655	0	
1.046e+07	4807.47	186.458	185.847	10.6456	9.56022	9.34292	9.10938	8.87393	8.78254	5.65537	3.14264	0	
1.047e+07	4807.47	186.633	186.022	10.6655	9.57889	9.36117	9.12717	8.89125	8.79975	5.66636	3.14873	0	
1.048e+07	4807.47	186.807	186.197	10.6854	9.59757	9.37943	9.14497	8.90858	8.81697	5.67736	3.15484	0	
1.049e+07	4807.47	186.982	186.371	10.7053	9.61627	9.39771	9.16279	8.92593	8.83421	5.68836	3.16094	0	
1.05e+07	4807.47	187.157	186.546	10.7252	9.63499	9.416	9.18062	8.94329	8.85146	5.69938	3.16706	0	
1.051e+07	4807.47	187.331	186.721	10.7452	9.65373	9.43431	9.19847	8.96067	8.86873	5.71041	3.17318	0	
1.052e+07	4807.47	187.506	186.895	10.7652	9.67249	9.45264	9.21634	8.97807	8.88602	5.72145	3.1793	0	
1.053e+07	4807.47	187.681	187.07	10.7852	9.69126	9.47098	9.23422	8.99548	8.90332	5.7325	3.18543	0	
1.054e+07	4807.47	187.855	187.244	10.8052	9.71005	9.48935	9.25212	9.0129	8.92063	5.74355	3.19157	0	
1.055e+07	4807.47	188.03	187.419	10.8252	9.72885	9.50772	9.27004	9.03035	8.93797	5.75462	3.19771	0	
1.056e+07	4807.47	188.205	187.594	10.8453	9.74768	9.52612	9.28797	9.04781	8.95532	5.7657	3.20386	0	
1.057e+07	4807.47	188.379	187.768	10.8654	9.76652	9.54453	9.30592	9.06528	8.97268	5.77679	3.21001	0	
1.058e+07	4807.47	188.554	187.943	10.8854	9.78538	9.56296	9.32389	9.08277	8.99006	5.78789	3.21617	0	
1.059e+07	4807.47	188.729	188.118	10.9055	9.80425	9.58141	9.34187	9.10028	9.00746	5.799	3.22233	0	
1.06e+07	4807.47	188.903	188.292	10.9257	9.82314	9.59987	9.35987	9.1178	9.02487	5.81012	3.2285	0	
1.061e+07	4807.47	189.078	188.467	10.9458	9.84205	9.61835	9.37789	9.13534	9.0423	5.82125	3.23467	0	
1.062e+07	4807.47	189.252	188.641	10.966	9.86098	9.63685	9.39592	9.1529	9.05975	5.83239	3.24086	0	
1.063e+07	4807.47	189.427	188.816	10.9861	9.87992	9.65536	9.41397	9.17047	9.07721	5.84353	3.24704	0	
1.064e+07	4807.47	189.602	188.99	11.0063	9.89889	9.67389	9.43203	9.18806	9.09468	5.85469	3.25323	0	
1.065e+07	4807.47	189.776	189.165	11.0265	9.91786	9.69244	9.45011	9.20566	9.11218	5.86586	3.25943	0	
1.066e+07	4807.47	189.951	189.34	11.0468	9.93686	9.711	9.46821	9.22328	9.12969	5.87704	3.26563	0	
1.067e+07	4807.47	190.125	189.514	11.067	9.95587	9.72958	9.48632	9.24092	9.14721	5.88823	3.27184	0	
1.068e+07	4807.47	190.3	189.689	11.0873	9.9749	9.74818	9.50445	9.25857	9.16475	5.89943	3.27806	0	
1.069e+07	4807.47	190.474	189.863	11.1075	9.99395	9.7668	9.5226	9.27624	9.18231	5.91064	3.28428	0	
1.07e+07	4807.47	190.649	190.038	11.1278	10.013	9.78543	9.54076	9.29392	9.19988	5.92186	3.2905	0	
1.071e+07	4807.47	190.823	190.212	11.1482	10.0321	9.80408	9.55894	9.31162	9.21747	5.93309	3.29673	0	
1.072e+07	4807.47	190.998	190.387	11.1685	10.0512	9.82274	9.57714	9.32933	9.23507	5.94433	3.30297	0	
1.073e+07	4807.47	191.172	190.561	11.1888	10.0703	9.84142	9.59535	9.34706	9.25269	5.95558	3.30921	0	
1.074e+07	4807.47	191.347	190.736	11.2092	10.0894	9.86012	9.61358	9.36481	9.27033	5.96684	3.31546	0	
1.075e+07	4807.47	191.522	190.91	11.2296	10.1086	9.87884	9.63183	9.38258	9.28798	5.97811	3.32171	0	
1.076e+07	4807.47	191.696	191.085	11.25	10.1278	9.89757	9.65009	9.40035	9.30565	5.98939	3.32797	0	
1.077e+07	4807.47	191.871	191.259	11.2704	10.147	9.91632	9.66837	9.41815	9.32333	6.00068	3.33423	0	
1.078e+07	4807.47	192.045	191.434	11.2908	10.1662	9.93509	9.68666	9.43596	9.34103	6.01198	3.3405	0	
1.079e+07	4807.47	192.22	191.608	11.3113	10.1854	9.95387	9.70497	9.45379	9.35875	6.0233	3.34678	0	
1.08e+07	4807.47	192.394	191.783	11.3318	10.2046	9.97267	9.7233	9.47163	9.37648	6.03462	3.35306	0	
1.081e+07	4807.47	192.568	191.957	11.3523	10.2239	9.99149	9.74164	9.48949	9.39423	6.04595	3.35935	0	
1.082e+07	4807.47	192.743	192.131	11.3728	10.2431	10.0103	9.76	9.50736	9.41199	6.05729	3.36564	0	
1.083e+07	4807.47	192.917	192.306	11.3933	10.2624	10.0292	9.77838	9.52526	9.42977	6.06864	3.37194	0	
1.084e+07	4807.47	193.092	192.48	11.4138	10.2817	10.048	9.79677	9.54316	9.44757	6.08	3.37824	0	
1.085e+07	4807.47	193.266	192.655	11.4344	10.3011	10.0669	9.81518	9.56108	9.46538	6.09137	3.38455	0	
1.086e+07	4807.47	193.441	192.829	11.455	10.3204	10.0858	9.83361	9.57902	9.48321	6.10275	3.39087	0	
1.087e+07	4807.47	193.615	193.004	11.4756	10.3398	10.1047	9.85205	9.59698	9.50105	6.11414	3.39719	0	
1.088e+07	4807.47	193.79	193.178	11.4962	10.3591	10.1237	9.87051	9.61495	9.51891	6.12554	3.40351	0	
1.089e+07	4807.47	193.964	193.352	11.5168	10.3785	10.1426	9.88898	9.63293	9.53678	6.13696	3.40984	0	
1.09e+07	4807.47	194.138	193.527	11.5374	10.3979	10.1616	9.90747	9.65094	9.55468	6.14838	3.41618	0	
1.091e+07	4807.47	194.313	193.701	11.5581	10.4174	10.1806	9.92598	9.66896	9.57258	6.15981	3.42252	0	
1.092e+07	4807.47	194.487	193.875	11.5788	10.4368	10.1996	9.9445	9.68699	9.5905	6.17125	3.42887	0	
1.093e+07	4807.47	194.662	194.05	11.5995	10.4563	10.2186	9.96304	9.70504	9.60844	6.1827	3.43522	0	
1.094e+07	4807.47	194.836	194.224	11.6202	10.4757	10.2376	9.9816	9.72311	9.6264	6.19416	3.44158	0	
1.095e+07	4807.47	195.01	194.399	11.6409	10.4952	10.2567	10.0002	9.74119	9.64437	6.20564	3.44795	0	
1.096e+07	4807.47	195.185	194.573	11.6617	10.5148	10.2758	10.0188	9.75928	9.66235	6.21712	3.45432	0	
1.097e+07	4807.47	195.359	194.747	11.6824	10.5343	10.2948	10.0374	9.7774	9.68036	6.22861	3.46069	0	
1.098e+07	4807.47	195.533	194.922	11.7032	10.5538	10.3139	10.056	9.79553	9.69837	6.24011	3.46707	0	
1.099e+07	4807.47	195.708	195.096	11.724	10.5734	10.3331	10.0746	9.81367	9.71641	6.25162	3.47346	0	
1.1e+07	4807.47	195.882	195.27	11.7449	10.593	10.3522	10.0933	9.83184	9.73446	6.26314	3.47985	0	
1.101e+07	4807.47	196.056	195.445	11.7657	10.6126	10.3713	10.112	9.85001	9.75252	6.27468	3.48625	0	
1.102e+07	4807.47	196.231	195.619	11.7865	10.6322	10.3905	10.1306	9.86821	9.7706	6.28622	3.49266	0	
1.103e+07	4807.47	196.405	195.793	11.8074	10.6518	10.4097	10.1493	9.88641	9.7887	6.29777	3.49907	0	
1.104e+07	4807.47	196.579	195.967	11.8283	10.6715	10.4289	10.1681	9.90464	9.80681	6.30933	3.50548	0	
1.105e+07	4807.47	196.754	196.142	11.8492	10.6911	10.4481	10.1868	9.92288	9.82494	6.3209	3.5119	0	
1.106e+07	4807.47	196.928	196.316	11.8701	10.7108	10.4674	10.2056	9.94114	9.84309	6.33249	3.51833	0	
1.107e+07	4807.47	197.102	196.49	11.8911	10.7305	10.4866	10.2243	9.95941	9.86125	6.34408	3.52476	0	
1.108e+07	4807.47	197.277	196.665	11.912	10.7502	10.5059	10.2431	9.9777	9.87942	6.35568	3.53119	0	
1.109e+07	4807.47	197.451	196.839	11.933	10.77	10.5252	10.2619	9.996	9.89762	6.36729	3.53764	0	
1.11e+07	4807.47	197.625	197.013	11.954	10.7897	10.5445	10.2807	10.0143	9.91583	6.37891	3.54409	0	
1.111e+07	4807.47	197.799	197.187	11.975	10.8095	10.5638	10.2996	10.0327	9.93405	6.39055	3.55054	0	
1.112e+07	4807.47	197.974	197.362	11.996	10.8293	10.5831	10.3184	10.051	9.95229	6.40219	3.557	0	
1.113e+07	4807.47	198.148	197.536	12.0171	10.8491	10.6025	10.3373	10.0694	9.97054	6.41384	3.56346	0	
1.114e+07	4807.47	198.322	197.71	12.0382	10.8689	10.6219	10.3562	10.0878	9.98882	6.4255	3.56993	0	
1.115e+07	4807.47	198.496	197.884	12.0592	10.8887	10.6412	10.3751	10.1062	10.0071	6.43718	3.57641	0	
1.116e+07	4807.47	198.671	198.059	12.0803	10.9086	10.6606	10.394	10.1246	10.0254	6.44886	3.58289	0	
1.117e+07	4807.47	198.845	198.233	12.1015	10.9285	10.6801	10.4129	10.143	10.0437	6.46055	3.58938	0	
1.118e+07	4807.47	199.019	198.407	12.1226	10.9484	10.6995	10.4319	10.1615	10.0621	6.47225	3.59587	0	
1.119e+07	4807.47	199.193	198.581	12.1437	10.9683	10.719	10.4508	10.1799	10.0804	6.48397	3.60237	0	
1.12e+07	4807.47	199.368	198.755	12.1649	10.9882	10.7384	10.4698	10.1984	10.0988	6.49569	3.60887	0	
1.121e+07	4807.47	199.542	198.93	12.1861	11.0081	10.7579	10.4888	10.2169	10.1172	6.50742	3.61538	0	
1.122e+07	4807.47	199.716	199.104	12.2073	11.0281	10.7774	10.5078	10.2354	10.1356	6.51916	3.6219	0	
1.123e+07	4807.47	199.89	199.278	12.2285	11.0481	10.7969	10.5268	10.2539	10.154	6.53091	3.62842	0	
1.124e+07	4807.47	200.064	199.452	12.2497	11.0681	10.8165	10.5459	10.2725	10.1724	6.54268	3.63494	0	
1.125e+07	4807.47	200.239	199.626	12.271	11.0881	10.836	10.565	10.291	10.1908	6.55445	3.64147	0	
1.126e+07	4807.47	200.413	199.8	12.2923	11.1081	10.8556	10.584	10.3096	10.2093	6.56623	3.64801	0	
1.127e+07	4807.47	200.587	199.974	12.3136	11.1281	10.8752	10.6031	10.3282	10.2278	6.57802	3.65455	0	
1.128e+07	4807.47	200.761	200.149	12.3349	11.1482	10.8948	10.6222	10.3468	10.2463	6.58983	3.6611	0	
1.129e+07	4807.47	200.935	200.323	12.3562	11.1683	10.9144	10.6414	10.3654	10.2648	6.60164	3.66765	0	
1.13e+07	4807.47	201.109	200.497	12.3775	11.1884	10.934	10.6605	10.3841	10.2833	6.61346	3.67421	0	
1.131e+07	4807.47	201.283	200.671	12.3989	11.2085	10.9537	10.6797	10.4027	10.3019	6.62529	3.68078	0	
1.132e+07	4807.47	201.458	200.845	12.4203	11.2286	10.9734	10.6988	10.4214	10.3204	6.63714	3.68735	0	
1.133e+07	4807.47	201.632	201.019	12.4417	11.2487	10.9931	10.718	10.4401	10.339	6.64899	3.69392	0	
1.134e+07	4807.47	201.806	201.193	12.4631	11.2689	11.0128	10.7372	10.4588	10.3576	6.66085	3.7005	0	
1.135e+07	4807.47	201.98	201.367	12.4845	11.2891	11.0325	10.7565	10.4775	10.3762	6.67272	3.70709	0	
1.136e+07	4807.47	202.154	201.541	12.5059	11.3093	11.0522	10.7757	10.4962	10.3948	6.68461	3.71368	0	
1.137e+07	4807.47	202.328	201.716	12.5274	11.3295	11.072	10.795	10.515	10.4134	6.6965	3.72028	0	
1.138e+07	4807.47	202.502	201.89	12.5489	11.3497	11.0917	10.8142	10.5337	10.4321	6.7084	3.72688	0	
1.139e+07	4807.47	202.676	202.064	12.5704	11.37	11.1115	10.8335	10.5525	10.4507	6.72031	3.73349	0	
1.14e+07	4807.47	202.85	202.238	12.5919	11.3902	11.1313	10.8528	10.5713	10.4694	6.73223	3.74011	0	
1.141e+07	4807.47	203.024	202.412	12.6134	11.4105	11.1512	10.8722	10.5901	10.4881	6.74417	3.74673	0	
1.142e+07	4807.47	203.199	202.586	12.635	11.4308	11.171	10.8915	10.6089	10.5068	6.75611	3.75335	0	
1.143e+07	4807.47	203.373	202.76	12.6565	11.4511	11.1909	10.9109	10.6278	10.5256	6.76806	3.75998	0	
1.144e+07	4807.47	203.547	202.934	12.6781	11.4715	11.2107	10.9302	10.6466	10.5443	6.78002	3.76662	0	
1.145e+07	4807.47	203.721	203.108	12.6997	11.4918	11.2306	10.9496	10.6655	10.5631	6.792	3.77326	0	
1.146e+07	4807.47	203.895	203.282	12.7213	11.5122	11.2505	10.969	10.6844	10.5818	6.80398	3.77991	0	
1.147e+07	4807.47	204.069	203.456	12.743	11.5326	11.2704	10.9884	10.7033	10.6006	6.81597	3.78656	0	
1.148e+07	4807.47	204.243	203.63	12.7646	11.553	11.2904	11.0079	10.7222	10.6194	6.82797	3.79322	0	
1.149e+07	4807.47	204.417	203.804	12.7863	11.5734	11.3103	11.0273	10.7412	10.6383	6.83998	3.79988	0	
1.15e+07	4807.47	204.591	203.978	12.808	11.5938	11.3303	11.0468	10.7601	10.6571	6.852	3.80655	0	
1.151e+07	4807.47	204.765	204.152	12.8297	11.6143	11.3503	11.0663	10.7791	10.676	6.86404	3.81323	0	
1.152e+07	4807.47	204.939	204.326	12.8514	11.6348	11.3703	11.0858	10.7981	10.6948	6.87608	3.81991	0	
1.153e+07	4807.47	205.113	204.5	12.8732	11.6552	11.3903	11.1053	10.8171	10.7137	6.88813	3.8266	0	
1.154e+07	4807.47	205.287	204.674	12.8949	11.6757	11.4103	11.1248	10.8361	10.7326	6.90019	3.83329	0	
1.155e+07	4807.47	205.461	204.848	12.9167	11.6963	11.4304	11.1444	10.8551	10.7515	6.91226	3.83998	0	
1.156e+07	4807.47	205.635	205.022	12.9385	11.7168	11.4505	11.1639	10.8742	10.7705	6.92435	3.84669	0	
1.157e+07	4807.47	205.809	205.196	12.9603	11.7374	11.4706	11.1835	10.8932	10.7894	6.93644	3.8534	0	
1.158e+07	4807.47	205.983	205.37	12.9821	11.7579	11.4907	11.2031	10.9123	10.8084	6.94854	3.86011	0	
1.159e+07	4807.47	206.157	205.544	13.004	11.7785	11.5108	11.2227	10.9314	10.8274	6.96065	3.86683	0	
1.16e+07	4807.47	206.331	205.717	13.0258	11.7991	11.5309	11.2424	10.9505	10.8464	6.97277	3.87355	0	
1.161e+07	4807.47	206.504	205.891	13.0477	11.8197	11.5511	11.262	10.9696	10.8654	6.9849	3.88028	0	
1.162e+07	4807.47	206.678	206.065	13.0696	11.8404	11.5712	11.2817	10.9888	10.8844	6.99704	3.88702	0	
1.163e+07	4807.47	206.852	206.239	13.0915	11.861	11.5914	11.3014	11.0079	10.9035	7.0092	3.89376	0	
1.164e+07	4807.47	207.026	206.413	13.1134	11.8817	11.6116	11.3211	11.0271	10.9225	7.02136	3.90051	0	
1.165e+07	4807.47	207.2	206.587	13.1354	11.9024	11.6318	11.3408	11.0463	10.9416	7.03353	3.90726	0	
1.166e+07	4807.47	207.374	206.761	13.1573	11.9231	11.6521	11.3605	11.0655	10.9607	7.04571	3.91402	0	
1.167e+07	4807.47	207.548	206.935	13.1793	11.9438	11.6723	11.3802	11.0847	10.9798	7.0579	3.92078	0	
1.168e+07	4807.47	207.722	207.109	13.2013	11.9646	11.6926	11.4	11.104	10.9989	7.0701	3.92755	0	
1.169e+07	4807.47	207.896	207.282	13.2233	11.9853	11.7129	11.4198	11.1232	11.0181	7.08231	3.93432	0	
1.17e+07	4807.47	208.07	207.456	13.2454	12.0061	11.7332	11.4396	11.1425	11.0372	7.09453	3.9411	0	
1.171e+07	4807.47	208.243	207.63	13.2674	12.0269	11.7535	11.4594	11.1618	11.0564	7.10676	3.94789	0	
1.172e+07	4807.47	208.417	207.804	13.2895	12.0477	11.7739	11.4792	11.1811	11.0756	7.119	3.95468	0	
1.173e+07	4807.47	208.591	207.978	13.3116	12.0685	11.7942	11.499	11.2004	11.0948	7.13125	3.96148	0	
1.174e+07	4807.47	208.765	208.152	13.3337	12.0894	11.8146	11.5189	11.2197	11.114	7.14351	3.96828	0	
1.175e+07	4807.47	208.939	208.325	13.3558	12.1102	11.835	11.5388	11.2391	11.1332	7.15579	3.97508	0	
1.176e+07	4807.47	209.113	208.499	13.3779	12.1311	11.8554	11.5587	11.2584	11.1525	7.16807	3.9819	0	
1.177e+07	4807.47	209.286	208.673	13.4001	12.152	11.8758	11.5786	11.2778	11.1717	7.18036	3.98871	0	
1.178e+07	4807.47	209.46	208.847	13.4222	12.1729	11.8962	11.5985	11.2972	11.191	7.19266	3.99554	0	
1.179e+07	4807.47	209.634	209.021	13.4444	12.1938	11.9167	11.6184	11.3166	11.2103	7.20497	4.00237	0	
